Index,GSPC.Open,GSPC.High,GSPC.Low,GSPC.Close,GSPC.Volume,GSPC.Adjusted
2010-12-28,1259.099976,1259.900024,1256.219971,1258.51001,2478450000,1258.51001
2010-12-29,1258.780029,1262.599976,1258.780029,1259.780029,2214380000,1259.780029
2010-12-30,1259.439941,1261.089966,1256.319946,1257.880005,1970720000,1257.880005
2010-12-31,1256.76001,1259.339966,1254.189941,1257.640015,1799770000,1257.640015
2011-01-03,1257.619995,1276.170044,1257.619995,1271.869995,4286670000,1271.869995
2011-01-04,1272.949951,1274.119995,1262.660034,1270.199951,4796420000,1270.199951
2011-01-05,1268.780029,1277.630005,1265.359985,1276.560059,4764920000,1276.560059
2011-01-06,1276.290039,1278.170044,1270.430054,1273.849976,4844100000,1273.849976
2011-01-07,1274.410034,1276.829956,1261.699951,1271.5,4963110000,1271.5
2011-01-10,1270.839966,1271.52002,1262.180054,1269.75,4036450000,1269.75
2011-01-11,1272.579956,1277.25,1269.619995,1274.47998,4050750000,1274.47998
2011-01-12,1275.650024,1286.869995,1275.650024,1285.959961,4226940000,1285.959961
2011-01-13,1285.780029,1286.699951,1280.469971,1283.76001,4310840000,1283.76001
2011-01-14,1282.900024,1293.23999,1281.23999,1293.23999,4661590000,1293.23999
2011-01-18,1293.219971,1296.060059,1290.160034,1295.02002,5284990000,1295.02002
2011-01-19,1294.52002,1294.599976,1278.920044,1281.920044,4743710000,1281.920044
2011-01-20,1280.849976,1283.349976,1271.26001,1280.26001,4935320000,1280.26001
2011-01-21,1283.630005,1291.209961,1282.069946,1283.349976,4935320000,1283.349976
2011-01-24,1283.290039,1291.930054,1282.469971,1290.839966,3902470000,1290.839966
2011-01-25,1288.170044,1291.26001,1281.069946,1291.180054,4595380000,1291.180054
2011-01-26,1291.969971,1299.73999,1291.969971,1296.630005,4730980000,1296.630005
2011-01-27,1297.51001,1301.290039,1294.410034,1299.540039,4309190000,1299.540039
2011-01-28,1299.630005,1302.670044,1275.099976,1276.339966,5618630000,1276.339966
2011-01-31,1276.5,1287.170044,1276.5,1286.119995,4167160000,1286.119995
2011-02-01,1289.140015,1308.859985,1289.140015,1307.589966,5164500000,1307.589966
2011-02-02,1305.910034,1307.609985,1302.619995,1304.030029,4098260000,1304.030029
2011-02-03,1302.77002,1308.599976,1294.829956,1307.099976,4370990000,1307.099976
2011-02-04,1307.01001,1311,1301.670044,1310.869995,3925950000,1310.869995
2011-02-07,1311.849976,1322.849976,1311.849976,1319.050049,3902270000,1319.050049
2011-02-08,1318.76001,1324.869995,1316.030029,1324.569946,3881530000,1324.569946
2011-02-09,1322.47998,1324.540039,1314.890015,1320.880005,3922240000,1320.880005
2011-02-10,1318.130005,1322.780029,1311.73999,1321.869995,4184610000,1321.869995
2011-02-11,1318.660034,1330.790039,1316.079956,1329.150024,4219300000,1329.150024
2011-02-14,1328.72998,1332.959961,1326.900024,1332.319946,3567040000,1332.319946
2011-02-15,1330.430054,1330.430054,1324.609985,1328.01001,3926860000,1328.01001
2011-02-16,1329.51001,1337.609985,1329.51001,1336.319946,1966450000,1336.319946
2011-02-17,1334.369995,1341.5,1331,1340.430054,1966450000,1340.430054
2011-02-18,1340.380005,1344.069946,1338.119995,1343.01001,1162310000,1343.01001
2011-02-22,1338.910034,1338.910034,1312.329956,1315.439941,1322780000,1315.439941
2011-02-23,1315.439941,1317.910034,1299.550049,1307.400024,1330340000,1307.400024
2011-02-24,1307.089966,1310.910034,1294.26001,1306.099976,1222900000,1306.099976
2011-02-25,1307.339966,1320.609985,1307.339966,1319.880005,3836030000,1319.880005
2011-02-28,1321.609985,1329.380005,1320.550049,1327.219971,1252850000,1327.219971
2011-03-01,1328.640015,1332.089966,1306.140015,1306.329956,1180420000,1306.329956
2011-03-02,1305.469971,1314.189941,1302.579956,1308.439941,1.025e+09,1308.439941
2011-03-03,1312.369995,1332.280029,1312.369995,1330.969971,4340470000,1330.969971
2011-03-04,1330.72998,1331.079956,1312.589966,1321.150024,4223740000,1321.150024
2011-03-07,1322.719971,1327.680054,1303.98999,1310.130005,3964730000,1310.130005
2011-03-08,1311.050049,1325.73999,1306.859985,1321.819946,4531420000,1321.819946
2011-03-09,1319.920044,1323.209961,1312.27002,1320.02002,3709520000,1320.02002
2011-03-10,1315.719971,1315.719971,1294.209961,1295.109985,4723020000,1295.109985
2011-03-11,1293.430054,1308.349976,1291.98999,1304.280029,3740400000,1304.280029
2011-03-14,1301.189941,1301.189941,1286.369995,1296.390015,4050370000,1296.390015
2011-03-15,1288.459961,1288.459961,1261.119995,1281.869995,5201400000,1281.869995
2011-03-16,1279.459961,1280.910034,1249.050049,1256.880005,5.833e+09,1256.880005
2011-03-17,1261.609985,1278.880005,1261.609985,1273.719971,4134950000,1273.719971
2011-03-18,1276.709961,1288.880005,1276.180054,1279.209961,4685500000,1279.209961
2011-03-21,1281.650024,1300.579956,1281.650024,1298.380005,4223730000,1298.380005
2011-03-22,1298.290039,1299.349976,1292.699951,1293.77002,3576550000,1293.77002
2011-03-23,1292.189941,1300.51001,1284.050049,1297.540039,3842350000,1297.540039
2011-03-24,1300.609985,1311.339966,1297.73999,1309.660034,4223740000,1309.660034
2011-03-25,1311.800049,1319.180054,1310.150024,1313.800049,4223740000,1313.800049
2011-03-28,1315.449951,1319.73999,1310.189941,1310.189941,3215170000,1310.189941
2011-03-29,1309.369995,1319.449951,1305.26001,1319.439941,3482580000,1319.439941
2011-03-30,1321.890015,1331.73999,1321.890015,1328.26001,3809570000,1328.26001
2011-03-31,1327.439941,1329.77002,1325.030029,1325.829956,3566270000,1325.829956
2011-04-01,1329.47998,1337.849976,1328.890015,1332.410034,4223740000,1332.410034
2011-04-04,1333.560059,1336.73999,1329.099976,1332.869995,4223740000,1332.869995
2011-04-05,1332.030029,1338.209961,1330.030029,1332.630005,3852280000,1332.630005
2011-04-06,1335.939941,1339.380005,1331.089966,1335.540039,4223740000,1335.540039
2011-04-07,1334.819946,1338.800049,1326.560059,1333.51001,4005600000,1333.51001
2011-04-08,1336.160034,1339.459961,1322.939941,1328.170044,3582810000,1328.170044
2011-04-11,1329.01001,1333.77002,1321.060059,1324.459961,3478970000,1324.459961
2011-04-12,1321.959961,1321.959961,1309.51001,1314.160034,4275490000,1314.160034
2011-04-13,1314.030029,1321.349976,1309.189941,1314.410034,3850860000,1314.410034
2011-04-14,1311.130005,1316.790039,1302.420044,1314.52002,3872630000,1314.52002
2011-04-15,1314.540039,1322.880005,1313.680054,1319.680054,4223740000,1319.680054
2011-04-18,1313.349976,1313.349976,1294.699951,1305.140015,4223740000,1305.140015
2011-04-19,1305.98999,1312.699951,1303.969971,1312.619995,3886300000,1312.619995
2011-04-20,1319.119995,1332.660034,1319.119995,1330.359985,4236280000,1330.359985
2011-04-21,1333.22998,1337.48999,1332.829956,1337.380005,3587240000,1337.380005
2011-04-25,1337.140015,1337.550049,1331.469971,1335.25,2142130000,1335.25
2011-04-26,1336.75,1349.550049,1336.75,1347.23999,3908060000,1347.23999
2011-04-27,1348.430054,1357.48999,1344.25,1355.660034,4051570000,1355.660034
2011-04-28,1353.859985,1361.709961,1353.599976,1360.47998,4036820000,1360.47998
2011-04-29,1360.140015,1364.560059,1358.689941,1363.609985,3479070000,1363.609985
2011-05-02,1365.209961,1370.579956,1358.589966,1361.219971,3846250000,1361.219971
2011-05-03,1359.76001,1360.839966,1349.52002,1356.619995,4223740000,1356.619995
2011-05-04,1355.900024,1355.900024,1341.5,1347.319946,4223740000,1347.319946
2011-05-05,1344.160034,1348,1329.170044,1335.099976,3846250000,1335.099976
2011-05-06,1340.23999,1354.359985,1335.579956,1340.199951,4223740000,1340.199951
2011-05-09,1340.199951,1349.439941,1338.640015,1346.290039,4265250000,1346.290039
2011-05-10,1348.339966,1359.439941,1348.339966,1357.160034,4223740000,1357.160034
2011-05-11,1354.51001,1354.51001,1336.359985,1342.079956,3846250000,1342.079956
2011-05-12,1339.390015,1351.050049,1332.030029,1348.650024,3777210000,1348.650024
2011-05-13,1348.689941,1350.469971,1333.359985,1337.77002,3426660000,1337.77002
2011-05-16,1334.77002,1343.329956,1327.319946,1329.469971,3846250000,1329.469971
2011-05-17,1326.099976,1330.420044,1318.51001,1328.97998,4053970000,1328.97998
2011-05-18,1328.540039,1341.819946,1326.589966,1340.680054,3922030000,1340.680054
2011-05-19,1342.400024,1346.819946,1336.359985,1343.599976,3626110000,1343.599976
2011-05-20,1342,1342,1330.670044,1333.27002,4066020000,1333.27002
2011-05-23,1333.069946,1333.069946,1312.880005,1317.369995,3255580000,1317.369995
2011-05-24,1317.699951,1323.719971,1313.869995,1316.280029,3846250000,1316.280029
2011-05-25,1316.359985,1325.859985,1311.800049,1320.469971,4109670000,1320.469971
2011-05-26,1320.640015,1328.51001,1314.410034,1325.689941,3259470000,1325.689941
2011-05-27,1325.689941,1334.619995,1325.689941,1331.099976,3124560000,1331.099976
2011-05-31,1331.099976,1345.199951,1331.099976,1345.199951,4696240000,1345.199951
2011-06-01,1345.199951,1345.199951,1313.709961,1314.550049,4241090000,1314.550049
2011-06-02,1314.550049,1318.030029,1305.609985,1312.939941,3762170000,1312.939941
2011-06-03,1312.939941,1312.939941,1297.900024,1300.160034,3505030000,1300.160034
2011-06-06,1300.26001,1300.26001,1284.719971,1286.170044,3555980000,1286.170044
2011-06-07,1286.310059,1296.219971,1284.73999,1284.939941,3846250000,1284.939941
2011-06-08,1284.630005,1287.040039,1277.420044,1279.560059,3970810000,1279.560059
2011-06-09,1279.630005,1294.540039,1279.630005,1289,3332510000,1289
2011-06-10,1288.599976,1288.599976,1268.280029,1270.97998,3846250000,1270.97998
2011-06-13,1271.310059,1277.040039,1265.640015,1271.829956,4132520000,1271.829956
2011-06-14,1272.219971,1292.5,1272.219971,1287.869995,3500280000,1287.869995
2011-06-15,1287.869995,1287.869995,1261.900024,1265.420044,4070500000,1265.420044
2011-06-16,1265.530029,1274.109985,1258.069946,1267.640015,3846250000,1267.640015
2011-06-17,1268.579956,1279.819946,1267.400024,1271.5,4916460000,1271.5
2011-06-20,1271.5,1280.420044,1267.560059,1278.359985,3464660000,1278.359985
2011-06-21,1278.400024,1297.619995,1278.400024,1295.52002,4056150000,1295.52002
2011-06-22,1295.47998,1298.609985,1286.790039,1287.140015,3718420000,1287.140015
2011-06-23,1286.599976,1286.599976,1262.869995,1283.5,4983450000,1283.5
2011-06-24,1283.040039,1283.930054,1267.23999,1268.449951,3665340000,1268.449951
2011-06-27,1268.439941,1284.910034,1267.530029,1280.099976,3479070000,1280.099976
2011-06-28,1280.209961,1296.800049,1280.209961,1296.670044,3681500000,1296.670044
2011-06-29,1296.849976,1309.209961,1296.849976,1307.410034,4347540000,1307.410034
2011-06-30,1307.640015,1321.969971,1307.640015,1320.640015,4200500000,1320.640015
2011-07-01,1320.640015,1341.01001,1318.180054,1339.670044,3796930000,1339.670044
2011-07-05,1339.589966,1340.890015,1334.300049,1337.880005,3722320000,1337.880005
2011-07-06,1337.560059,1340.939941,1330.920044,1339.219971,3564190000,1339.219971
2011-07-07,1339.619995,1356.47998,1339.619995,1353.219971,4069530000,1353.219971
2011-07-08,1352.390015,1352.390015,1333.709961,1343.800049,3594360000,1343.800049
2011-07-11,1343.310059,1343.310059,1316.420044,1319.48999,3879130000,1319.48999
2011-07-12,1319.609985,1327.170044,1313.329956,1313.640015,4227890000,1313.640015
2011-07-13,1314.449951,1331.47998,1314.449951,1317.719971,4060080000,1317.719971
2011-07-14,1317.73999,1326.880005,1306.51001,1308.869995,4358570000,1308.869995
2011-07-15,1308.869995,1317.699951,1307.52002,1316.140015,4242760000,1316.140015
2011-07-18,1315.939941,1315.939941,1295.920044,1305.439941,4118160000,1305.439941
2011-07-19,1307.069946,1328.140015,1307.069946,1326.72998,4304600000,1326.72998
2011-07-20,1328.660034,1330.430054,1323.650024,1325.839966,3767420000,1325.839966
2011-07-21,1325.650024,1347,1325.650024,1343.800049,4837430000,1343.800049
2011-07-22,1343.800049,1346.099976,1336.949951,1345.02002,3522830000,1345.02002
2011-07-25,1344.319946,1344.319946,1331.089966,1337.430054,3536890000,1337.430054
2011-07-26,1337.390015,1338.51001,1329.589966,1331.939941,4007050000,1331.939941
2011-07-27,1331.910034,1331.910034,1303.48999,1304.890015,3479040000,1304.890015
2011-07-28,1304.839966,1316.319946,1299.160034,1300.670044,4951800000,1300.670044
2011-07-29,1300.119995,1304.160034,1282.859985,1292.280029,5061190000,1292.280029
2011-08-01,1292.589966,1307.380005,1274.72998,1286.939941,4967390000,1286.939941
2011-08-02,1286.560059,1286.560059,1254.030029,1254.050049,5206290000,1254.050049
2011-08-03,1254.25,1261.199951,1234.560059,1260.339966,6446940000,1260.339966
2011-08-04,1260.22998,1260.22998,1199.540039,1200.069946,4266530000,1200.069946
2011-08-05,1200.280029,1218.109985,1168.089966,1199.380005,5454590000,1199.380005
2011-08-08,1198.47998,1198.47998,1119.280029,1119.459961,2615150000,1119.459961
2011-08-09,1120.22998,1172.880005,1101.540039,1172.530029,2366660000,1172.530029
2011-08-10,1171.77002,1171.77002,1118.01001,1120.76001,5018070000,1120.76001
2011-08-11,1121.300049,1186.290039,1121.300049,1172.640015,3685050000,1172.640015
2011-08-12,1172.869995,1189.040039,1170.73999,1178.810059,5640380000,1178.810059
2011-08-15,1178.859985,1204.48999,1178.859985,1204.48999,4272850000,1204.48999
2011-08-16,1204.219971,1204.219971,1180.530029,1192.76001,5071600000,1192.76001
2011-08-17,1192.890015,1208.469971,1184.359985,1193.890015,4388340000,1193.890015
2011-08-18,1189.619995,1189.619995,1131.030029,1140.650024,3234810000,1140.650024
2011-08-19,1140.469971,1154.540039,1122.050049,1123.530029,5167560000,1123.530029
2011-08-22,1123.550049,1145.48999,1121.089966,1123.819946,5436260000,1123.819946
2011-08-23,1124.359985,1162.349976,1124.359985,1162.349976,5013170000,1162.349976
2011-08-24,1162.160034,1178.560059,1156.300049,1177.599976,5315310000,1177.599976
2011-08-25,1176.689941,1190.680054,1155.469971,1159.27002,5748420000,1159.27002
2011-08-26,1158.849976,1181.22998,1135.910034,1176.800049,5035320000,1176.800049
2011-08-29,1177.910034,1210.280029,1177.910034,1210.079956,4228070000,1210.079956
2011-08-30,1209.76001,1220.099976,1195.77002,1212.920044,4572570000,1212.920044
2011-08-31,1213,1230.709961,1209.349976,1218.890015,5267840000,1218.890015
2011-09-01,1219.119995,1229.290039,1203.849976,1204.420044,4780410000,1204.420044
2011-09-02,1203.900024,1203.900024,1170.560059,1173.969971,4401740000,1173.969971
2011-09-06,1173.969971,1173.969971,1140.130005,1165.23999,5103980000,1165.23999
2011-09-07,1165.849976,1198.619995,1165.849976,1198.619995,4441040000,1198.619995
2011-09-08,1197.97998,1204.400024,1183.339966,1185.900024,4465170000,1185.900024
2011-09-09,1185.369995,1185.369995,1148.369995,1154.22998,4586370000,1154.22998
2011-09-12,1153.5,1162.52002,1136.069946,1162.27002,5168550000,1162.27002
2011-09-13,1162.589966,1176.410034,1157.439941,1172.869995,4681370000,1172.869995
2011-09-14,1173.319946,1202.380005,1162.72998,1188.680054,4986740000,1188.680054
2011-09-15,1189.439941,1209.109985,1189.439941,1209.109985,4479730000,1209.109985
2011-09-16,1209.209961,1220.060059,1204.459961,1216.01001,5248890000,1216.01001
2011-09-19,1214.98999,1214.98999,1188.359985,1204.089966,4254190000,1204.089966
2011-09-20,1204.5,1220.390015,1201.290039,1202.089966,4315610000,1202.089966
2011-09-21,1203.630005,1206.300049,1166.209961,1166.76001,4728550000,1166.76001
2011-09-22,1164.550049,1164.550049,1114.219971,1129.560059,6703140000,1129.560059
2011-09-23,1128.819946,1141.719971,1121.359985,1136.430054,5639930000,1136.430054
2011-09-26,1136.910034,1164.189941,1131.069946,1162.949951,4762830000,1162.949951
2011-09-27,1163.319946,1195.859985,1163.319946,1175.380005,5548130000,1175.380005
2011-09-28,1175.390015,1184.709961,1150.400024,1151.060059,4787920000,1151.060059
2011-09-29,1151.73999,1175.869995,1139.930054,1160.400024,5285740000,1160.400024
2011-09-30,1159.930054,1159.930054,1131.339966,1131.420044,4416790000,1131.420044
2011-10-03,1131.209961,1138.98999,1098.920044,1099.22998,5670340000,1099.22998
2011-10-04,1097.420044,1125.119995,1074.77002,1123.949951,3714670000,1123.949951
2011-10-05,1124.030029,1146.069946,1115.680054,1144.030029,2510620000,1144.030029
2011-10-06,1144.109985,1165.550049,1134.949951,1164.969971,5098330000,1164.969971
2011-10-07,1165.030029,1171.400024,1150.26001,1155.459961,5580380000,1155.459961
2011-10-10,1158.150024,1194.910034,1158.150024,1194.890015,4446800000,1194.890015
2011-10-11,1194.599976,1199.23999,1187.300049,1195.540039,4424500000,1195.540039
2011-10-12,1196.189941,1220.25,1196.189941,1207.25,5355360000,1207.25
2011-10-13,1206.959961,1207.459961,1190.579956,1203.660034,4436270000,1203.660034
2011-10-14,1205.650024,1224.609985,1205.650024,1224.579956,4116690000,1224.579956
2011-10-17,1224.469971,1224.469971,1198.550049,1200.859985,4300700000,1200.859985
2011-10-18,1200.75,1233.099976,1191.47998,1225.380005,4840170000,1225.380005
2011-10-19,1223.459961,1229.640015,1206.310059,1209.880005,4846390000,1209.880005
2011-10-20,1209.920044,1219.530029,1197.339966,1215.390015,4870290000,1215.390015
2011-10-21,1215.390015,1239.030029,1215.390015,1238.25,4980770000,1238.25
2011-10-24,1238.719971,1256.550049,1238.719971,1254.189941,4309380000,1254.189941
2011-10-25,1254.189941,1254.189941,1226.790039,1229.050049,4473970000,1229.050049
2011-10-26,1229.170044,1246.280029,1221.060059,1242,4873530000,1242
2011-10-27,1243.969971,1292.660034,1243.969971,1284.589966,6367610000,1284.589966
2011-10-28,1284.390015,1287.079956,1277.01001,1285.089966,4536690000,1285.089966
2011-10-31,1284.959961,1284.959961,1253.160034,1253.300049,4310210000,1253.300049
2011-11-01,1251,1251,1215.420044,1218.280029,5645540000,1218.280029
2011-11-02,1219.619995,1242.47998,1219.619995,1237.900024,4110530000,1237.900024
2011-11-03,1238.25,1263.209961,1234.810059,1261.150024,4849140000,1261.150024
2011-11-04,1260.819946,1260.819946,1238.920044,1253.22998,3830650000,1253.22998
2011-11-07,1253.209961,1261.699951,1240.75,1261.119995,3429740000,1261.119995
2011-11-08,1261.119995,1277.550049,1254.98999,1275.920044,3908490000,1275.920044
2011-11-09,1275.180054,1275.180054,1226.640015,1229.099976,4659740000,1229.099976
2011-11-10,1229.589966,1246.219971,1227.699951,1239.699951,4002760000,1239.699951
2011-11-11,1240.119995,1266.97998,1240.119995,1263.849976,3370180000,1263.849976
2011-11-14,1263.849976,1263.849976,1246.680054,1251.780029,3219680000,1251.780029
2011-11-15,1251.699951,1264.25,1244.339966,1257.810059,3599300000,1257.810059
2011-11-16,1257.810059,1259.609985,1235.670044,1236.910034,4085010000,1236.910034
2011-11-17,1236.560059,1237.72998,1209.430054,1216.130005,4596450000,1216.130005
2011-11-18,1216.189941,1223.51001,1211.359985,1215.650024,3827610000,1215.650024
2011-11-21,1215.619995,1215.619995,1183.160034,1192.97998,4050070000,1192.97998
2011-11-22,1192.97998,1196.810059,1181.650024,1188.040039,3911710000,1188.040039
2011-11-23,1187.47998,1187.47998,1161.790039,1161.790039,3798940000,1161.790039
2011-11-25,1161.410034,1172.660034,1158.660034,1158.670044,1664200000,1158.670044
2011-11-28,1158.670044,1197.349976,1158.670044,1192.550049,3920750000,1192.550049
2011-11-29,1192.560059,1203.670044,1191.800049,1195.189941,3992650000,1195.189941
2011-11-30,1196.719971,1247.109985,1196.719971,1246.959961,5801910000,1246.959961
2011-12-01,1246.910034,1251.089966,1239.72998,1244.579956,3818680000,1244.579956
2011-12-02,1246.030029,1260.079956,1243.349976,1244.280029,4144310000,1244.280029
2011-12-05,1244.329956,1266.72998,1244.329956,1257.079956,4148060000,1257.079956
2011-12-06,1257.189941,1266.030029,1253.030029,1258.469971,3734230000,1258.469971
2011-12-07,1258.140015,1267.060059,1244.800049,1261.01001,4160540000,1261.01001
2011-12-08,1260.869995,1260.869995,1231.469971,1234.349976,4298370000,1234.349976
2011-12-09,1234.47998,1258.25,1234.47998,1255.189941,3830610000,1255.189941
2011-12-12,1255.050049,1255.050049,1227.25,1236.469971,3600570000,1236.469971
2011-12-13,1236.829956,1249.859985,1219.430054,1225.72998,4121570000,1225.72998
2011-12-14,1225.72998,1225.72998,1209.469971,1211.819946,4298290000,1211.819946
2011-12-15,1212.119995,1225.599976,1212.119995,1215.75,3810340000,1215.75
2011-12-16,1216.089966,1231.040039,1215.199951,1219.660034,5345800000,1219.660034
2011-12-19,1219.73999,1224.569946,1202.369995,1205.349976,3659820000,1205.349976
2011-12-20,1205.719971,1242.819946,1205.719971,1241.300049,4055590000,1241.300049
2011-12-21,1241.25,1245.089966,1229.51001,1243.719971,2959020000,1243.719971
2011-12-22,1243.719971,1255.219971,1243.719971,1254,3492250000,1254
2011-12-23,1254,1265.420044,1254,1265.329956,2233830000,1265.329956
2011-12-27,1265.02002,1269.369995,1262.300049,1265.430054,2130590000,1265.430054
2011-12-28,1265.380005,1265.849976,1248.640015,1249.640015,2349980000,1249.640015
2011-12-29,1249.75,1263.540039,1249.75,1263.02002,2278130000,1263.02002
2011-12-30,1262.819946,1264.119995,1257.459961,1257.599976,2271850000,1257.599976
2012-01-03,1258.859985,1284.619995,1258.859985,1277.060059,3943710000,1277.060059
2012-01-04,1277.030029,1278.72998,1268.099976,1277.300049,3592580000,1277.300049
2012-01-05,1277.300049,1283.050049,1265.26001,1281.060059,4315950000,1281.060059
2012-01-06,1280.930054,1281.839966,1273.339966,1277.810059,3656830000,1277.810059
2012-01-09,1277.829956,1281.98999,1274.550049,1280.699951,3371600000,1280.699951
2012-01-10,1280.77002,1296.459961,1280.77002,1292.079956,4221960000,1292.079956
2012-01-11,1292.02002,1293.800049,1285.410034,1292.47998,3968120000,1292.47998
2012-01-12,1292.47998,1296.819946,1285.77002,1295.5,4019890000,1295.5
2012-01-13,1294.819946,1294.819946,1277.579956,1289.089966,3692370000,1289.089966
2012-01-17,1290.219971,1303,1290.219971,1293.670044,4010490000,1293.670044
2012-01-18,1293.650024,1308.109985,1290.98999,1308.040039,4096160000,1308.040039
2012-01-19,1308.069946,1315.48999,1308.069946,1314.5,4465890000,1314.5
2012-01-20,1314.48999,1315.380005,1309.170044,1315.380005,3912620000,1315.380005
2012-01-23,1315.290039,1322.280029,1309.890015,1316,3770910000,1316
2012-01-24,1315.959961,1315.959961,1306.060059,1314.650024,3693560000,1314.650024
2012-01-25,1314.400024,1328.300049,1307.650024,1326.060059,4410910000,1326.060059
2012-01-26,1326.280029,1333.469971,1313.599976,1318.430054,4522070000,1318.430054
2012-01-27,1318.25,1320.060059,1311.719971,1316.329956,4007380000,1316.329956
2012-01-30,1316.160034,1316.160034,1300.48999,1313.01001,3659010000,1313.01001
2012-01-31,1313.530029,1321.410034,1306.689941,1312.410034,4235550000,1312.410034
2012-02-01,1312.449951,1330.52002,1312.449951,1324.089966,4504360000,1324.089966
2012-02-02,1324.23999,1329.189941,1321.569946,1325.540039,4120920000,1325.540039
2012-02-03,1326.209961,1345.339966,1326.209961,1344.900024,4608550000,1344.900024
2012-02-06,1344.319946,1344.359985,1337.52002,1344.329956,3379700000,1344.329956
2012-02-07,1344.329956,1349.23999,1335.920044,1347.050049,3742460000,1347.050049
2012-02-08,1347.040039,1351,1341.949951,1349.959961,4096730000,1349.959961
2012-02-09,1349.969971,1354.319946,1344.630005,1351.949951,4209890000,1351.949951
2012-02-10,1351.209961,1351.209961,1337.349976,1342.640015,3877580000,1342.640015
2012-02-13,1343.060059,1353.349976,1343.060059,1351.77002,3618040000,1351.77002
2012-02-14,1351.300049,1351.300049,1340.829956,1350.5,3889520000,1350.5
2012-02-15,1350.52002,1355.869995,1340.800049,1343.22998,4080340000,1343.22998
2012-02-16,1342.609985,1359.02002,1341.219971,1358.040039,4108880000,1358.040039
2012-02-17,1358.060059,1363.400024,1357.23999,1361.22998,3717640000,1361.22998
2012-02-21,1361.219971,1367.76001,1358.109985,1362.209961,3795200000,1362.209961
2012-02-22,1362.109985,1362.699951,1355.530029,1357.660034,3633710000,1357.660034
2012-02-23,1357.530029,1364.23999,1352.280029,1363.459961,3786450000,1363.459961
2012-02-24,1363.459961,1368.920044,1363.459961,1365.73999,3505360000,1365.73999
2012-02-27,1365.199951,1371.939941,1354.920044,1367.589966,3648890000,1367.589966
2012-02-28,1367.560059,1373.089966,1365.969971,1372.180054,3579120000,1372.180054
2012-02-29,1372.199951,1378.040039,1363.810059,1365.680054,4482370000,1365.680054
2012-03-01,1365.900024,1376.170044,1365.900024,1374.089966,3919240000,1374.089966
2012-03-02,1374.089966,1374.530029,1366.420044,1369.630005,3283490000,1369.630005
2012-03-05,1369.589966,1369.589966,1359.130005,1364.329956,3429480000,1364.329956
2012-03-06,1363.630005,1363.630005,1340.030029,1343.359985,4191060000,1343.359985
2012-03-07,1343.390015,1354.849976,1343.390015,1352.630005,3580380000,1352.630005
2012-03-08,1352.650024,1368.719971,1352.650024,1365.910034,3543060000,1365.910034
2012-03-09,1365.969971,1374.76001,1365.969971,1370.869995,3639470000,1370.869995
2012-03-12,1370.780029,1373.040039,1366.689941,1371.089966,3081870000,1371.089966
2012-03-13,1371.920044,1396.130005,1371.920044,1395.949951,4386470000,1395.949951
2012-03-14,1395.949951,1399.420044,1389.969971,1394.280029,4502280000,1394.280029
2012-03-15,1394.170044,1402.630005,1392.780029,1402.599976,4271650000,1402.599976
2012-03-16,1402.550049,1405.880005,1401.469971,1404.170044,5163950000,1404.170044
2012-03-19,1404.170044,1414,1402.430054,1409.75,3932570000,1409.75
2012-03-20,1409.589966,1409.589966,1397.680054,1405.52002,3695280000,1405.52002
2012-03-21,1405.52002,1407.75,1400.640015,1402.890015,3573590000,1402.890015
2012-03-22,1402.890015,1402.890015,1388.72998,1392.780029,3740590000,1392.780029
2012-03-23,1392.780029,1399.180054,1386.869995,1397.109985,3472950000,1397.109985
2012-03-26,1397.109985,1416.579956,1397.109985,1416.51001,3576950000,1416.51001
2012-03-27,1416.550049,1419.150024,1411.949951,1412.52002,3513640000,1412.52002
2012-03-28,1412.52002,1413.650024,1397.199951,1405.540039,3892800000,1405.540039
2012-03-29,1405.390015,1405.390015,1391.560059,1403.280029,3.832e+09,1403.280029
2012-03-30,1403.310059,1410.890015,1401.420044,1408.469971,3676890000,1408.469971
2012-04-02,1408.469971,1422.380005,1404.459961,1419.040039,3572010000,1419.040039
2012-04-03,1418.97998,1419,1404.619995,1413.380005,3822090000,1413.380005
2012-04-04,1413.089966,1413.089966,1394.089966,1398.959961,3938290000,1398.959961
2012-04-05,1398.790039,1401.599976,1392.920044,1398.079956,3303740000,1398.079956
2012-04-09,1397.449951,1397.449951,1378.23999,1382.199951,3468980000,1382.199951
2012-04-10,1382.180054,1383.01001,1357.380005,1358.589966,4631730000,1358.589966
2012-04-11,1358.97998,1374.709961,1358.97998,1368.709961,3743040000,1368.709961
2012-04-12,1368.77002,1388.130005,1368.77002,1387.569946,3618280000,1387.569946
2012-04-13,1387.609985,1387.609985,1369.849976,1370.26001,3631160000,1370.26001
2012-04-16,1370.27002,1379.660034,1365.380005,1369.569946,3574780000,1369.569946
2012-04-17,1369.569946,1392.76001,1369.569946,1390.780029,3456200000,1390.780029
2012-04-18,1390.780029,1390.780029,1383.290039,1385.140015,3463140000,1385.140015
2012-04-19,1385.079956,1390.459961,1370.300049,1376.920044,4180020000,1376.920044
2012-04-20,1376.959961,1387.400024,1376.959961,1378.530029,3833320000,1378.530029
2012-04-23,1378.530029,1378.530029,1358.790039,1366.939941,3654860000,1366.939941
2012-04-24,1366.969971,1375.569946,1366.819946,1371.969971,3617100000,1371.969971
